accession,target_type,pref_name,chembl_id,standard_value,standard_units,standard_type,pchembl_value,chembl_id_ligand,max_phase,standard_inchi,standard_inchi_key,hba,hbd,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,year,Activity_type,canonical_smiles (Canonical),ExactMW,QED
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,123",nM,Ki,"9,91",CHEMBL4441748,,"InChI=1S/C30H38N4O6/c1-30(2)16-25(35)33(26(36)17-30)18-27(37)32-13-11-20(12-14-32)34-29(38)22-8-6-5-7-21(22)28(31-34)19-9-10-23(39-3)24(15-19)40-4/h5-6,9-10,15,20-22H,7-8,11-14,16-18H2,1-4H3/t21-,22+/m0/s1",DZMHUZHTZIODAZ-FCHUYYIVSA-N,7,0,6,1,1,40,10,0,1,"-0,61",2020,Active,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(C)(C)CC4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"550,279134936","0,398073043883464"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,13",nM,IC50,"9,89",CHEMBL193240,4,"InChI=1S/C17H14Cl2F2N2O3/c18-11-6-22-7-12(19)15(11)23-16(24)10-3-4-13(26-17(20)21)14(5-10)25-8-9-1-2-9/h3-7,9,17H,1-2,8H2,(H,22,23,24)",MNDBXUUTURYVHR-UHFFFAOYSA-N,4,1,7,1,2,26,5,1,1,"-1,56",2020,Active,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,"402,034954108","0,704638345772945"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,1549",nM,Ki,"9,81",CHEMBL4453005,,"InChI=1S/C33H42N4O6/c1-42-26-11-10-22(18-27(26)43-2)31-24-8-4-5-9-25(24)32(41)37(34-31)23-12-16-35(17-13-23)30(40)21-36-28(38)19-33(20-29(36)39)14-6-3-7-15-33/h4-5,10-11,18,23-25H,3,6-9,12-17,19-21H2,1-2H3/t24-,25+/m0/s1",JTKHZHDPXJBJRV-LOSJGSFVSA-N,7,0,6,1,1,43,10,0,1,"-0,51",2020,Active,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC5(CCCCC5)CC4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"590,310435064","0,367148268242681"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,1549",nM,Ki,"9,81",CHEMBL4524402,,"InChI=1S/C29H32N6O3/c1-37-24-12-11-18(17-25(24)38-2)26-20-7-3-4-8-21(20)28(36)35(33-26)19-13-15-34(16-14-19)27-22-9-5-6-10-23(22)31-29(30)32-27/h3-6,9-12,17,19-21H,7-8,13-16H2,1-2H3,(H2,30,31,32)/t20-,21+/m0/s1",SEVYDVWEYJOUSZ-LEWJYISDSA-N,8,1,5,1,3,38,9,2,1,"-0,66",2020,Active,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5ccccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"512,253588884","0,514683642879195"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,1622",nM,Ki,"9,79",CHEMBL4441871,,"InChI=1S/C30H40N4O6/c1-30(2)16-25(35)33(26(36)17-30)18-27(37)32-13-11-20(12-14-32)34-29(38)22-8-6-5-7-21(22)28(31-34)19-9-10-23(39-3)24(15-19)40-4/h9-10,15,20-22H,5-8,11-14,16-18H2,1-4H3/t21-,22+/m0/s1",NKSAGCMERZDMGS-FCHUYYIVSA-N,7,0,6,1,1,40,10,0,1,"-0,66",2020,Active,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(C)(C)CC4=O)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC,"552,294785","0,501672477289381"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,1698",nM,Ki,"9,77",CHEMBL4461456,,"InChI=1S/C28H34N4O6/c1-17-14-24(33)31(27(17)35)16-25(34)30-12-10-19(11-13-30)32-28(36)21-7-5-4-6-20(21)26(29-32)18-8-9-22(37-2)23(15-18)38-3/h4-5,8-9,15,17,19-21H,6-7,10-14,16H2,1-3H3/t17?,20-,21+/m0/s1",VKKBQXCHEXHWOL-GLTUQPQBSA-N,7,0,6,1,1,38,10,0,1,"-0,44",2020,Active,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(C)C4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"522,247834808","0,41878597710039"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,19",nM,IC50,"9,72",CHEMBL196969,,"InChI=1S/C30H26N2O2S2/c1-20(2)25-18-24-8-5-13-31-29(24)27(19-25)23-7-4-6-21(16-23)17-28(30-32-14-15-35-30)22-9-11-26(12-10-22)36(3,33)34/h4-20H,1-3H3/b28-17+",WOQMDRAFIAHCIG-OGLMXYFKSA-N,5,0,6,2,5,36,4,0,2,"-0,81",2005,Active,CC(C)c1cc(-c2cccc(/C=C(\c3ccc(S(C)(=O)=O)cc3)c3nccs3)c2)c2ncccc2c1,"510,143570072","0,222295515436102"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,2",nM,IC50,"9,7",CHEMBL197392,,"InChI=1S/C33H30N2O2S/c1-22(2)28-19-27-9-6-16-34-33(27)31(20-28)26-8-5-7-24(17-26)18-30(32-15-10-23(3)21-35-32)25-11-13-29(14-12-25)38(4,36)37/h5-22H,1-4H3/b30-18+",IJGHHSIAVWWRGI-UXHLAJHPSA-N,4,0,6,2,5,38,4,0,2,"-0,77",2005,Active,Cc1ccc(/C(=C/c2cccc(-c3cc(C(C)C)cc4cccnc34)c2)c2ccc(S(C)(=O)=O)cc2)nc1,"518,2027992","0,215935770175488"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,2",nM,IC50,"9,7",CHEMBL381681,,"InChI=1S/C30H27N3O3S/c1-19(2)25-17-24-9-6-14-31-29(24)27(18-25)23-8-5-7-21(15-23)16-28(30-32-20(3)33-36-30)22-10-12-26(13-11-22)37(4,34)35/h5-19H,1-4H3/b28-16+",BQEBFXOTHOXEOX-LQKURTRISA-N,6,0,6,2,5,37,6,0,2,"-1,0",2005,Active,Cc1noc(/C(=C/c2cccc(-c3cc(C(C)C)cc4cccnc34)c2)c2ccc(S(C)(=O)=O)cc2)n1,"509,177312724","0,236546190920644"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,2",nM,IC50,"9,7",CHEMBL1223687,,"InChI=1S/C25H19F2NO4/c26-25(27)32-21-5-1-3-18(14-21)22-12-17(11-19-4-2-10-28-24(19)22)15-31-20-8-6-16(7-9-20)13-23(29)30/h1-12,14,25H,13,15H2,(H,29,30)",GKHODUKSOBLBHU-UHFFFAOYSA-N,4,1,8,1,4,32,5,1,1,"-0,87",2010,Active,O=C(O)Cc1ccc(OCc2cc(-c3cccc(OC(F)F)c3)c3ncccc3c2)cc1,"435,128214528","0,384004637466405"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,2239",nM,Ki,"9,65",CHEMBL4589927,,"InChI=1S/C29H31N5O3/c1-36-25-12-11-19(17-26(25)37-2)27-21-7-3-4-8-22(21)29(35)34(32-27)20-13-15-33(16-14-20)28-23-9-5-6-10-24(23)30-18-31-28/h3-6,9-12,17-18,20-22H,7-8,13-16H2,1-2H3/t21-,22+/m0/s1",SZFCSSMZLOVLEY-FCHUYYIVSA-N,7,0,5,0,3,37,8,0,0,"-0,74",2020,Active,COc1ccc(C2=NN(C3CCN(c4ncnc5ccccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"497,242689852","0,484964297908955"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,2344",nM,Ki,"9,63",CHEMBL4592553,,"InChI=1S/C27H29N5O3S/c1-34-22-8-7-17(15-23(22)35-2)24-19-5-3-4-6-20(19)27(33)32(30-24)18-9-12-31(13-10-18)26-25-21(11-14-36-25)28-16-29-26/h3-4,7-8,11,14-16,18-20H,5-6,9-10,12-13H2,1-2H3/t19-,20+/m0/s1",IQLZSZSHNQVOIB-VQTJNVASSA-N,8,0,5,1,3,36,8,0,1,"-1,02",2020,Active,COc1ccc(C2=NN(C3CCN(c4ncnc5ccsc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"503,199110788","0,476993921247638"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3",nM,IC50,"9,52",CHEMBL383225,,"InChI=1S/C34H29N3O3S/c1-34(2,23-35)28-20-27-13-8-18-36-32(27)31(21-28)26-12-7-9-24(19-26)22-37(33(38)25-10-5-4-6-11-25)29-14-16-30(17-15-29)41(3,39)40/h4-21H,22H2,1-3H3",UZMVNVNNMNSBTP-UHFFFAOYSA-N,5,0,7,2,5,41,6,0,2,"-1,24",2006,Active,CC(C)(C#N)c1cc(-c2cccc(CN(C(=O)c3ccccc3)c3ccc(S(C)(=O)=O)cc3)c2)c2ncccc2c1,"559,192962788","0,215117137988192"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3",nM,IC50,"9,52",CHEMBL209295,,"InChI=1S/C31H31N3O4S/c1-21(2)38-30(35)34(26-11-13-27(14-12-26)39(5,36)37)19-22-8-6-9-23(16-22)28-18-25(31(3,4)20-32)17-24-10-7-15-33-29(24)28/h6-18,21H,19H2,1-5H3",QGELAKDHJSCTHV-UHFFFAOYSA-N,6,0,7,2,4,39,7,0,2,"-1,09",2006,Active,CC(C)OC(=O)N(Cc1cccc(-c2cc(C(C)(C)C#N)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,"541,203527472","0,25938954409097"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,302",nM,Ki,"9,52",CHEMBL4530777,,"InChI=1S/C30H34F4N4O6/c1-30(2)14-23(39)37(24(40)15-30)16-25(41)36-11-9-18(10-12-36)38-27(42)20-6-4-3-5-19(20)26(35-38)17-7-8-21(43-28(31)32)22(13-17)44-29(33)34/h3-4,7-8,13,18-20,28-29H,5-6,9-12,14-16H2,1-2H3/t19-,20+/m0/s1",WVAQTVIALKSAMT-VQTJNVASSA-N,7,0,8,1,1,44,10,0,1,"-0,9",2020,Active,CC1(C)CC(=O)N(CC(=O)N2CCC(N3N=C(c4ccc(OC(F)F)c(OC(F)F)c4)[C@H]4CC=CC[C@H]4C3=O)CC2)C(=O)C1,"622,241447688","0,244626871851207"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3",nM,IC50,"9,52",CHEMBL593656,,"InChI=1S/C28H33N3O4.ClH/c1-33-25-12-11-22(17-26(25)34-2)27-23-5-3-4-6-24(23)28(32)31(29-27)19-21-9-7-20(8-10-21)18-30-13-15-35-16-14-30;/h3-4,7-12,17,23-24H,5-6,13-16,18-19H2,1-2H3;1H/t23-,24+;/m0./s1",WDWRDERIERMNKE-KZDWWKKTSA-N,6,0,7,0,2,35,7,0,0,"-0,69",2009,Active,COc1ccc(C2=NN(Cc3ccc(CN4CCOCC4)cc3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"475,247106536","0,569268544637684"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3",nM,IC50,"9,52",CHEMBL593656,,"InChI=1S/C28H33N3O4.ClH/c1-33-25-12-11-22(17-26(25)34-2)27-23-5-3-4-6-24(23)28(32)31(29-27)19-21-9-7-20(8-10-21)18-30-13-15-35-16-14-30;/h3-4,7-12,17,23-24H,5-6,13-16,18-19H2,1-2H3;1H/t23-,24+;/m0./s1",WDWRDERIERMNKE-KZDWWKKTSA-N,6,0,7,0,2,35,7,0,0,"-0,69",2009,Active,Cl,"35,976677712","0,365164323793895"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3162",nM,Ki,"9,5",CHEMBL4473426,,"InChI=1S/C34H38N4O6/c1-43-28-13-12-23(19-29(28)44-2)32-26-10-6-7-11-27(26)34(42)38(35-32)25-14-16-36(17-15-25)31(40)21-37-30(39)20-24(33(37)41)18-22-8-4-3-5-9-22/h3-9,12-13,19,24-27H,10-11,14-18,20-21H2,1-2H3/t24?,26-,27+/m0/s1",MEOGYVPRZOVECA-CUBVPSHMSA-N,7,0,8,1,2,44,10,0,1,"-0,5",2020,Active,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(Cc5ccccc5)C4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"598,279134936","0,34039368098182"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3162",nM,Ki,"9,5",CHEMBL4444578,,"InChI=1S/C25H30N6O3/c1-33-20-8-7-16(15-21(20)34-2)23-18-5-3-4-6-19(18)24(32)31(29-23)17-10-13-30(14-11-17)25-27-12-9-22(26)28-25/h3-4,7-9,12,15,17-19H,5-6,10-11,13-14H2,1-2H3,(H2,26,27,28)/t18-,19+/m0/s1",PDEOFJKNCBPJSR-RBUKOAKNSA-N,8,1,5,0,2,34,9,2,0,"-0,61",2020,Active,COc1ccc(C2=NN(C3CCN(c4nccc(N)n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"462,23793882","0,681174724918249"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,32",nM,IC50,"9,49",CHEMBL253083,,"InChI=1S/C29H27NO4S/c1-29(2,35(3,33)34)23-15-22-8-5-13-30-27(22)25(16-23)21-7-4-6-20(14-21)18-9-11-19(12-10-18)24-17-26(24)28(31)32/h4-16,24,26H,17H2,1-3H3,(H,31,32)",LWGNZANWYDVSLC-UHFFFAOYSA-N,4,1,6,1,4,35,5,1,1,"-0,33",2010,Active,CC(C)(c1cc(-c2cccc(-c3ccc(C4CC4C(=O)O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,"485,166079344","0,360082445800178"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,35",nM,IC50,"9,46",CHEMBL1801156,,"InChI=1S/C29H25N3O4/c33-26-22-5-2-12-30-27(22)32(16-25(26)28(34)31-15-17-6-7-17)21-4-1-3-20(13-21)18-8-10-19(11-9-18)23-14-24(23)29(35)36/h1-5,8-13,16-17,23-24H,6-7,14-15H2,(H,31,34)(H,35,36)",JJOFHTMQOOJCKZ-UHFFFAOYSA-N,5,2,7,0,4,36,7,2,0,"-0,88",2010,Active,O=C(NCC1CC1)c1cn(-c2cccc(-c3ccc(C4CC4C(=O)O)cc3)c2)c2ncccc2c1=O,"479,18450628","0,409679369629161"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,3548",nM,Ki,"9,45",CHEMBL4460623,,"InChI=1S/C27H30N6O3S/c1-35-21-8-7-16(15-22(21)36-2)23-18-5-3-4-6-19(18)26(34)33(31-23)17-9-12-32(13-10-17)24-20-11-14-37-25(20)30-27(28)29-24/h3-4,7-8,11,14-15,17-19H,5-6,9-10,12-13H2,1-2H3,(H2,28,29,30)/t18-,19+/m0/s1",VRSCGUCAJHMOSB-RBUKOAKNSA-N,9,1,5,1,3,37,9,2,1,"-0,96",2020,Active,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5sccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"518,21000982","0,507263297700007"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,38",nM,IC50,"9,42",CHEMBL3113734,2,"InChI=1S/C26H24F3N3O4/c1-14-2-9-23(33)19(10-14)24(34)31-16-3-5-17(6-4-16)32-25(35)20-11-15(27)13-30-26(20)36-18-7-8-21(28)22(29)12-18/h2,7-13,16-17,33H,3-6H2,1H3,(H,31,34)(H,32,35)/t16-,17+",OHIUQAZROSYCMC-CALCHBBNSA-N,5,3,6,0,3,36,7,3,0,"-1,24",2020,Active,Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3ccc(F)c(F)c3)CC2)c1,"499,171890908","0,453518853944702"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,389",nM,Ki,"9,41",CHEMBL4591859,,"InChI=1S/C28H34N4O6/c1-28(2)12-23(33)31(24(34)13-28)16-25(35)30-14-18(15-30)32-27(36)20-8-6-5-7-19(20)26(29-32)17-9-10-21(37-3)22(11-17)38-4/h5-6,9-11,18-20H,7-8,12-16H2,1-4H3/t19-,20+/m0/s1",WDBGQRYJBPYOHH-VQTJNVASSA-N,7,0,6,1,1,38,10,0,1,"-0,59",2020,Active,COc1ccc(C2=NN(C3CN(C(=O)CN4C(=O)CC(C)(C)CC4=O)C3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"522,247834808","0,41878597710039"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,4",nM,IC50,"9,4",CHEMBL1830643,,"InChI=1S/C24H34N6O2/c1-15(2)28-21-16-5-6-24(3,4)13-17(16)18-19-20(32-23(18)29-21)22(27-14-26-19)25-7-8-30-9-11-31-12-10-30/h14-15H,5-13H2,1-4H3,(H,28,29)(H,25,26,27)",YDDOKULECCVFMB-UHFFFAOYSA-N,8,2,6,0,3,32,8,2,0,"-0,88",2011,Active,CC(C)Nc1nc2oc3c(NCCN4CCOCC4)ncnc3c2c2c1CCC(C)(C)C2,"438,274324328","0,599995977967972"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,4",nM,IC50,"9,4",CHEMBL1224717,,"InChI=1S/C26H23NO4/c1-29-23-7-3-5-20(16-23)24-14-19(13-21-6-4-12-27-26(21)24)17-31-22-10-8-18(9-11-22)15-25(28)30-2/h3-14,16H,15,17H2,1-2H3",DOKUUHZWXPIFPB-UHFFFAOYSA-N,5,0,7,1,4,31,5,0,1,"-0,48",2010,Active,COC(=O)Cc1ccc(OCc2cc(-c3cccc(OC)c3)c3ncccc3c2)cc1,"413,162708216","0,389648891465381"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,4",nM,IC50,"9,4",CHEMBL594108,,"InChI=1S/C23H26N4O3/c1-29-20-10-9-17(15-21(20)30-2)22-18-7-3-4-8-19(18)23(28)27(25-22)13-6-5-12-26-14-11-24-16-26/h3-6,9-11,14-16,18-19H,7-8,12-13H2,1-2H3/b6-5+/t18-,19+/m0/s1",IGHBBDMZIFZXDF-OBNUAKFSSA-N,6,0,7,0,2,30,7,0,0,"-0,43",2009,Active,COc1ccc(C2=NN(C/C=C/Cn3ccnc3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,"406,200490692","0,661960095739339"
Q08499,SINGLE PROTEIN,Phosphodiesterase 4D,CHEMBL288,"0,4",nM,IC50,"9,4",CHEMBL199015,,"InChI=1S/C23H18F8N2O4S/c24-20(25)37-16-6-3-13(9-17(16)36-14-4-5-14)15(8-12-2-1-7-33(35)11-12)18-10-32-19(38-18)21(34,22(26,27)28)23(29,30)31/h1-3,6-7,9-11,14-15,20,34H,4-5,8H2/t15-/m0/s1",YDLQPURWTSDWCC-HNNXBMFYSA-N,6,1,9,2,3,38,6,1,2,"-0,6",2005,Active,[O-][n+]1cccc(C[C@@H](c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)c1,"570,085953816","0,205827595753954"
